"RespID","wgtpop (in 10's)","wgthh (in 10's)","I am happy with my weight {sumax(X16600,C4,X16601,C3,X16602,C2,X16599,C1)}","Household Income {sumax(X85317370,C4.00,X85317368,C14.00,X85317373,C24.00,X85317369,C34.00,X85317374,C44.00,X24925,C54.00,X24935,C67.00,X24938,C87.00,X85317371,C112.00,X85317372,C137.00,X24929,C174.00,X24924,C224.00,X70839,C299.00,X70840,C424.00,X70841,C500.00)}","I am as close to my friend group as I am to my family {sumax(X91585726,C4,X91589417,C3,X91590927,C2,X91588007,C1)}","Faith: Holding to religious faith and belief {sumax(X14833,C2.5,X14834,C1,X14835,C4)}","I am perfectly happy with my standard of living {sumax(X91583243,C4,X91591993,C3,X91592876,C2,X91586625,C1)}","Politics {sumax(X61206,C1,X61209,C2,X61208,C3,X61210,C4,X61207,C5)}"
86014W86P8RM2AC,231,115,2,87,3,1,2,4
86014W86P8RMD4E,70,69,4,24,1,1,2,3
86014W86P8UACUZ,1466,728,4,87,2,1,4,3
86014W86P8UQREU,302,100,4,112,2,4,3,2
86014W86P8Z8V2Q,984,487,1,87,4,4,4,1
86014W86P8ZYJCA,334,165,3,24,3,1,4,3
86014W86P969RXJ,149,148,2,4,2,4,3,4
86014W86P96BHAK,1758,873,2,44,3,4,3,5
86014W86P98RH9Z,1226,609,1,44,3,4,3,2
86014W86P9CMCU2,256,254,1,44,1,2,2,1
86014W86P9DZ17J,871,432,2,112,3,4,4,3
86014W86P9E8M88,618,123,3,54,4,1,2,5
86014W86P9EQJCH,921,458,3,44,1,4,4,2
86014W86P9HM89R,503,498,1,14,1,4,3,3
86014W86P9SGZ6G,610,606,3,224,3,1,3,3
86014W86P9XCB3U,979,485,1,54,2,4,3,3
86014W86PA4Q7FX,477,474,2,24,2,2,2,1
86014W86PAM6FY4,352,175,4,87,1,2,4,3
86014W86PANCG2A,572,142,1,24,4,4,2,5
86014W86PAS5XJW,210,209,4,67,2,4,3,4
86014W86PAT5CKV,907,451,3,54,3,1,2,3
86014W86PAUMP34,144,142,2,4,3,4,2,2
86014W86PAZV25F,675,671,1,24,3,1,3,2
86014W86PB2AF4D,150,148,2,24,4,2,4,1
86014W86PB4NHB2,1128,560,2,67,3,4,4,2
86014W86PB64MNG,70,70,4,4,2,4,3,4
86014W86PB89GS2,879,291,4,112,3,4,3,1
86014W86PBGMYS8,363,180,2,24,2,4,2,4
86014W86PBMJ4JN,274,272,4,137,2,4,4,5
86014W86PBW8QEX,155,51,2,137,1,1,3,3
86014W86PBZ2PTQ,530,263,4,112,2,1,3,4
86014W86PC1XHG7,163,162,1,24,2,4,3,2
86014W86PC2QSVX,271,268,1,24,4,4,4,3
86014W86PC531FY,197,98,3,87,3,4,4,2
86014W86PC6U1W5,402,399,3,54,3,4,4,3
86014W86PCAW2YG,2174,1076,2,299,3,4,4,4
86014W86PCFWE3U,1217,402,3,112,3,2,4,1
86014W86PCS2NBW,342,85,4,137,3,4,4,3
86014W86PCY8FQR,1423,1409,1,24,3,4,3,2
86014W86PD359DJ,996,986,2,14,3,2,3,1
86014W86PD39MPT,622,123,1,112,1,1,2,4
86014W86PD8U648,1304,648,1,112,2,4,3,4
86014W86PD8XHJY,635,316,1,24,2,4,2,3
86014W86PDBEU9P,362,360,3,24,4,1,4,5
86014W86PDEG3Z5,468,463,3,112,3,4,3,3
86014W86PDMQ3Y1,1055,525,2,34,2,4,2,3
86014W86PDT2CD7,158,79,2,112,1,2,4,2
86014W86PE94C42,647,322,1,87,3,1,3,5
86014W86PEAXVN7,435,217,4,14,4,1,4,4
86014W86PEW8NYN,214,106,3,34,3,1,2,4
86014W86PF8P5VG,179,89,2,87,4,4,3,3
86014W86PFCUMZ2,265,263,3,34,2,4,4,5
86014W86PFKU8V7,430,141,1,112,3,1,2,4
86014W86PFR8WTN,90,89,3,67,1,4,3,3
86014W86PFUD7AB,389,193,2,87,4,4,3,4
86014W86PFV7WJN,794,395,2,174,3,2,3,3
86014W86PGM47WW,222,110,1,44,4,1,3,5
86014W86PGSS26J,826,818,4,4,4,4,1,2
86014W86PGZ4X99,239,119,3,67,1,1,3,4
86014W86PH4AFBB,391,389,3,87,4,1,4,4
86014W86PH5NA58,235,232,1,44,2,4,3,2
86014W86PH9EGNY,551,137,1,54,1,4,4,2
86014W86PHAW6CZ,88,44,1,87,1,1,4,5
86014W86PHBS5DU,251,83,2,87,2,4,3,2
86014W86PHCU8MW,537,267,3,54,2,4,3,3
86014W86PHGU7UJ,1130,124,2,224,2,1,3,3
86014W86PHW58ST,352,350,1,87,2,4,4,5
86014W86PJ71BN1,96,47,1,4,4,4,4,4
86014W86PJDSNS3,690,343,3,87,2,4,3,3
86014W86PJR3JAP,227,226,1,44,3,1,1,4
86014W86PK1DQ6U,315,313,4,4,3,4,4,4
86014W86PK5G4A7,445,442,1,24,3,4,4,4
86014W86PK75EAC,1169,581,2,34,1,1,3,3
86014W86PK9Q6ZR,1358,1349,4,14,1,4,3,2
86014W86PKJAZ4H,656,652,2,174,3,4,4,3
86014W86PKTSN8T,850,281,1,24,1,1,3,1
86014W86PKY1G5U,632,313,4,112,3,4,3,4
86014W86PM61T92,185,62,1,137,3,4,3,2
86014W86PM6MN3J,414,206,3,87,3,4,3,3
86014W86PM7NQNF,216,107,3,67,3,4,3,3
86014W86PM81FQ5,1125,1117,1,87,3,4,3,4
86014W86PMVY4VP,164,162,3,87,3,1,2,3
86014W86PN366Z9,633,314,2,174,1,4,4,2
86014W86PNAKVB9,552,274,2,299,3,4,4,4
86014W86PNMCM81,2700,1337,2,34,2,2,3,3
86014W86PNTTJ24,817,406,3,44,3,4,3,3
86014W86PNU3JSP,1681,833,3,54,2,4,2,2
86014W86PP3U3T9,908,901,3,24,3,4,3,3
86014W86PP49SS5,1733,859,1,224,2,4,4,3
86014W86PP4A3M4,181,179,4,14,3,4,3,3
86014W86PP7BVBH,249,123,3,424,3,4,3,3
86014W86PP841QD,711,353,2,67,2,4,3,5
86014W86PPHV5TK,1326,1313,2,34,2,4,3,2
86014W86PPQR6VV,678,337,3,174,1,4,3,4
86014W86PPV66UE,2137,1058,2,14,3,2,2,3
86014W86PPV6XNX,1219,606,2,174,3,4,4,4
86014W86PQ3CEWZ,97,32,2,67,3,2,3,1
86014W86PQ6V4YW,361,180,4,112,4,4,4,3
86014W86PQ8PPSD,1332,662,4,87,3,4,2,1
86014W86PQ8RGJG,743,369,4,67,2,4,3,2
86014W86PQJ6YS2,127,63,1,4,2,1,2,3
86014W86PQKQ6KY,348,173,1,34,2,4,4,2
86014W86PQMFG33,138,68,1,67,2,2,3,5
86014W86PQPD4T5,532,264,1,87,3,4,4,2
86014W86PQT98QZ,715,355,1,500,4,4,3,2
86014W86PR1ATH3,2826,933,4,500,1,4,4,1
86014W86PR7FDV7,81,41,3,4,1,1,1,1
86014W86PRD3JCR,361,179,2,174,4,1,4,5
86014W86PRE3TZZ,374,372,2,137,2,2,3,2
86014W86PRKGH9Z,199,198,4,87,3,4,3,1
86014W86PRN2VE8,671,667,2,67,4,4,4,1
86014W86PRT1TY1,963,192,4,87,4,4,4,3
86014W86PRV297M,133,131,1,54,3,4,2,2
86014W86PRWGNR6,770,383,4,87,2,1,4,2
86014W86PSDXW3F,205,102,3,137,2,1,4,5
86014W86PSPPMP4,710,353,3,87,3,4,4,3
86014W86PSUH37F,1091,362,1,14,2,2,3,1
86014W86PSWSMJ7,835,414,2,174,3,1,4,4
86014W86PTE42KZ,262,260,1,67,3,1,2,3
86014W86PTE6DD5,581,577,1,34,2,4,2,3
86014W86PTNPTP8,2471,818,4,24,3,4,3,3
86014W86PTNQJ65,1399,693,3,174,3,4,2,3
86014W86PU5G91E,876,289,2,224,2,1,4,5
86014W86PUAGE3C,70,69,2,4,1,4,4,3
86014W86PUHD6FP,761,379,2,299,1,1,2,4
86014W86PUM9UC2,400,199,3,424,2,2,2,3
86014W86PUT4GBP,116,58,1,87,2,2,3,5
86014W86PUT8521,669,662,3,34,2,4,3,5
86014W86PUVTM6M,1359,673,3,14,3,4,4,4
86014W86PV1878R,1619,804,1,299,1,4,4,4
86014W86PV94Z2D,761,379,2,174,2,4,3,5
86014W86PVBSX85,2352,777,3,87,2,4,3,2
86014W86PVJ4JD1,1223,607,1,54,3,4,3,4
86014W86PVSJTU1,682,339,2,87,2,4,4,2
86014W86PVYN8A5,599,297,2,14,2,4,3,2
86014W86PW16M9Y,303,151,3,4,2,4,4,3
86014W86PW4EJ3G,311,103,4,4,2,4,3,5
86014W86PWA1VZY,757,377,1,112,1,4,4,4
86014W86PWA55JZ,70,70,4,4,3,4,4,3
86014W86PWC8EHF,73,73,3,4,3,4,4,1
86014W86PWP1RU4,236,117,3,44,2,4,3,2
86014W86PWPXMP2,1073,534,3,112,2,1,3,1
86014W86PWV8W7H,575,286,2,137,2,4,3,3
86014W86PX2D2NX,520,258,3,137,4,4,3,3
86014W86PX6TKEV,559,278,3,112,3,2,4,3
86014W86PXRJ5BA,345,171,1,112,3,1,3,2
86014W86PXU5YPT,150,75,1,24,3,4,2,5
86014W86PXWRY64,1591,525,1,224,3,4,3,3
86014W86PY3RFBC,172,85,1,87,2,2,1,5
86014W86PY3TKT8,231,115,2,54,4,1,3,4
86014W86PY5J93R,347,115,3,137,3,2,3,2
86014W86PYB43ZR,303,151,1,67,1,4,3,2
86014W86PYEDH4D,357,178,3,54,3,4,3,3
86014W86PZ4NN2C,598,197,4,67,4,4,4,2
86014W86PZ4XSF6,840,832,3,54,3,4,3,4
86014W86PZ77YEC,1191,591,2,174,3,4,4,5
86014W86PZFF34T,630,626,3,54,1,1,4,1
86014W86PZHX29Z,536,266,2,24,3,4,3,1
86014W86PZTMJT2,263,261,2,67,2,4,3,3
86014W86PZVBZR2,251,249,1,14,1,1,3,3
86014W86PZW2YAS,974,964,1,67,3,4,3,3
86014W86PZWG6RT,315,312,2,14,2,4,4,5
86014W86Q163B76,835,415,1,174,4,2,4,4
86014W86Q16RZP7,463,229,2,34,2,4,3,4
86014W86Q1A59M8,132,130,4,87,3,4,3,3
86014W86Q1CDSCB,1219,604,1,137,3,4,2,3
86014W86Q1J2EKU,2326,770,1,67,1,2,4,3
86014W86Q1MMPQR,153,77,3,44,3,1,3,2
86014W86Q1QJYE6,444,221,2,67,2,4,3,1
86014W86Q1UG7UG,165,164,2,87,2,4,4,3
86014W86Q21G5XC,401,397,2,54,3,4,4,4
86014W86Q25Q9CB,72,36,4,67,1,4,4,3
86014W86Q2AYRDU,835,208,3,54,3,2,4,3
86014W86Q2BV3FM,549,543,4,34,4,4,4,4
86014W86Q2DTDFJ,1829,906,3,87,2,2,3,2
86014W86Q2FZU61,1350,446,1,299,4,1,4,5
86014W86Q2JDKMF,875,435,2,87,1,2,2,3
86014W86Q2U79RM,635,315,1,67,3,4,3,3
86014W86Q2Z7X7S,843,418,3,174,2,2,2,2
86014W86Q37BTYK,617,307,1,174,1,4,4,2
86014W86Q3AEWNH,335,166,1,112,3,4,4,2
86014W86Q3FDNCZ,78,77,1,34,1,1,2,5
86014W86Q3HQNVK,168,167,3,34,1,4,4,5
86014W86Q3YSQX8,922,304,2,67,3,4,3,3
86014W86Q414572,444,440,3,34,3,2,3,3
86014W86Q45DHX1,822,272,2,54,4,4,4,3
86014W86Q46ZS4S,157,155,2,34,3,4,3,3
86014W86Q4UWC3U,744,370,1,137,2,1,3,3
86014W86Q4VPFFC,576,572,2,67,4,4,4,3
86014W86Q5DX6YC,2826,700,2,87,3,4,3,4
86014W86Q5FY3QM,190,94,1,4,3,4,3,3
86014W86Q5H42HT,1396,694,3,87,2,4,4,4
86014W86Q5RNV9G,265,132,3,34,3,4,4,5
86014W86Q5WKUTE,305,101,1,67,4,1,3,4
86014W86Q67XVNC,352,175,4,14,3,4,3,3
86014W86Q6DYSS2,117,116,2,34,4,1,2,3
86014W86Q6G59WM,866,429,4,299,2,1,3,5
86014W86Q6PUYE4,312,103,2,137,2,1,3,2
86014W86Q6U1QR4,341,339,2,14,3,4,2,4
86014W86Q6UN7BC,94,93,4,24,3,1,4,1
86014W86Q7FWXKF,354,117,3,24,2,4,2,4
86014W86Q7H3QX3,256,126,1,224,3,4,3,2
86014W86Q7XGA53,588,584,2,299,3,2,4,3
86014W86Q85X168,559,553,1,424,2,4,3,3
86014W86Q86YCBP,718,357,2,67,3,4,4,2
86014W86Q875WNA,659,328,3,67,3,4,3,4
86014W86Q88FJJJ,133,67,1,87,2,2,3,3
86014W86Q8AEU7Q,564,280,3,299,3,4,3,1
86014W86Q8FHE6Y,428,425,2,24,4,2,2,3
86014W86Q8HCVTV,277,138,1,87,3,1,3,5
86014W86Q8VSKGJ,489,242,1,67,3,1,3,4
86014W86Q8XDCJM,241,80,3,87,1,4,4,3
86014W86Q95YSEC,98,49,1,4,1,2,4,3
86014W86Q9DTUEH,696,346,1,174,3,4,3,4
86014W86Q9JW4Q7,784,779,1,4,4,4,3,1
86014W86Q9P5GJP,1559,1543,4,14,2,2,3,1
86014W86Q9U3D7Q,345,343,3,4,1,4,4,3
86014W86Q9XU9K7,647,321,2,174,3,1,4,4
86014W86Q9ZQUHS,107,54,3,24,4,1,3,1
86014W86QA2QB43,325,322,3,67,2,1,4,4
86014W86QA3MYUK,483,240,1,54,2,4,3,1
86014W86QA3Q67X,288,286,2,14,1,4,4,2
86014W86QAFZ1PH,399,395,4,14,4,2,4,3
86014W86QAJG2PE,338,112,1,112,3,4,3,2
86014W86QAJTQR3,1153,286,1,174,2,4,4,2
86014W86QAJZ3E8,702,698,3,44,2,4,1,3
86014W86QAS1CXA,460,457,2,24,4,2,2,3
86014W86QATW7BP,153,76,3,87,1,4,4,3
86014W86QAU2KCZ,186,184,1,14,3,4,3,3
86014W86QB7Z32Z,2471,614,4,112,4,4,4,3
86014W86QBCR8WB,730,362,2,67,2,1,4,2
86014W86QBV1PGV,339,84,2,14,3,4,1,3
86014W86QC26CRD,326,161,4,87,2,4,3,3
86014W86QC7TBHU,346,343,1,54,2,4,3,3
86014W86QCC19VW,622,308,2,137,2,4,2,5
86014W86QCPQH25,674,334,2,87,1,1,4,4
86014W86QCXF42G,863,429,2,87,3,2,3,3
86014W86QD3UX83,496,493,2,137,2,4,4,4
86014W86QD6Z6C6,420,209,3,34,4,1,4,2
86014W86QD8UE6X,528,262,2,34,2,4,2,4
86014W86QDDCP1H,1270,630,2,14,1,1,4,5
86014W86QDF22B2,669,333,3,24,3,4,4,3
86014W86QDK3MKC,265,263,3,34,2,4,4,2
86014W86QE11U2M,226,223,3,34,3,4,3,4
86014W86QE158ZC,891,222,2,112,3,4,4,2
86014W86QE6ABNS,384,382,3,34,2,4,3,1
86014W86QED7FSR,715,356,1,67,3,4,3,2
86014W86QEHAY3A,368,122,3,174,3,2,2,3
86014W86QEJHH42,468,154,4,112,3,1,4,5
86014W86QEK6JH1,1195,592,3,137,2,1,3,3
86014W86QF81W16,1544,384,2,112,2,4,2,4
86014W86QF972JQ,274,135,1,67,4,4,3,3
86014W86QFE3TTM,792,392,3,174,1,4,3,1
86014W86QFNR7RA,466,232,1,67,4,4,2,1
86014W86QG32UKB,332,329,2,44,2,1,2,5
86014W86QG6JAQ8,249,124,2,44,2,4,3,1
86014W86QGCT4GQ,328,163,1,54,2,1,2,5
86014W86QGPT1JK,1685,835,3,14,2,2,2,4
86014W86QGSVQV3,281,279,1,87,4,1,1,2
86014W86QGT2X1D,1462,726,3,500,2,1,4,3
86014W86QHDRP5R,337,168,4,87,1,4,4,3
86014W86QHEW7MY,136,134,1,24,3,4,2,1
86014W86QHY9KGA,1553,770,3,87,2,1,2,3
86014W86QHZ22PF,1144,568,1,174,4,4,4,1
86014W86QJ45QC7,143,71,3,44,3,2,2,3
86014W86QJ4SS6E,669,332,3,34,2,2,4,2
86014W86QJA3RT4,70,69,2,4,3,4,2,2
86014W86QJUN3JE,2380,1178,2,174,3,4,4,1
86014W86QJZZ5Z1,254,252,1,67,3,2,2,3
86014W86QK128MT,176,175,2,24,4,1,3,5
86014W86QK2UZ66,1157,228,2,112,3,4,4,3
86014W86QKF4M78,481,238,2,44,2,4,4,1
86014W86QKPQH9B,127,126,4,24,4,4,4,1
86014W86QKRTQU7,828,410,2,112,2,4,3,4
86014W86QKSKQ3Z,967,319,2,87,2,1,3,3
86014W86QM351D6,2413,599,2,224,3,4,3,4
86014W86QM91HTN,1522,756,3,44,4,4,4,3
86014W86QMC62TN,373,185,3,87,3,4,3,3
86014W86QMH63E2,70,70,3,54,3,4,3,3
86014W86QMJ7BA8,742,368,3,174,2,4,4,3
86014W86QMR92RA,533,530,3,87,3,2,2,4
86014W86QMX2MPD,277,138,1,44,2,1,1,1
86014W86QN24M99,611,303,3,4,3,2,3,5
86014W86QN9JNJG,370,183,2,174,4,1,3,4
86014W86QN9XJ1C,1126,1114,1,24,2,4,3,3
86014W86QNWS233,144,48,1,87,2,4,2,5
86014W86QP5PU2S,2826,700,1,174,3,1,2,3
86014W86QP6ESC7,182,90,2,137,1,4,4,3
86014W86QPB6VAS,984,487,2,87,1,4,3,1
86014W86QPSAGZ8,321,318,1,34,3,4,4,1
86014W86QPXF7AB,470,234,4,67,3,4,4,3
86014W86QPZK9C5,508,252,2,67,3,4,4,1
86014W86QQ4ZDJS,278,276,2,44,3,2,3,1
86014W86QQ6RDX2,452,225,4,54,3,4,4,2
86014W86QQ9CX1Z,84,41,2,34,2,4,2,2
86014W86QQBGB3C,103,52,4,137,1,1,2,4
86014W86QQDT9W7,1048,346,2,54,3,4,3,2
86014W86QQTZTU5,651,216,1,34,3,4,2,3
86014W86QQWJ6Z6,189,94,2,67,2,2,2,5
86014W86QQWVH2C,107,54,3,4,2,4,4,3
86014W86QREGY64,2548,841,3,174,3,1,3,3
86014W86QRJBR48,287,285,4,34,2,4,4,5
86014W86QRK1RJQ,489,243,3,4,2,4,4,3
86014W86QRR2ZGN,2246,1115,3,87,3,1,4,3
86014W86QRT3C78,387,128,3,174,3,4,4,5
86014W86QRXE3VN,175,87,3,137,2,4,2,4
86014W86QS182U7,321,160,1,44,4,4,3,1
86014W86QSDF25Y,1433,713,2,44,3,1,3,3
86014W86QSN7X15,781,387,3,44,2,4,3,3
86014W86QSNMW6U,84,28,2,4,3,1,3,3
86014W86QST1NJZ,2017,1002,3,67,3,4,3,2
86014W86QSXYZH6,335,167,2,54,2,4,2,3
86014W86QT727ZS,1969,652,3,67,3,4,2,3
86014W86QTB1FQ4,1299,646,3,14,2,4,2,3
86014W86QTD4291,619,307,1,67,4,1,2,3
86014W86QTM5FN8,1121,557,3,87,2,4,4,1
86014W86QTT7HG2,87,86,1,112,3,4,3,2
86014W86QUFSYW5,1054,524,2,87,1,4,3,2
86014W86QUQQQ5P,727,719,1,24,2,2,3,3
86014W86QUX8RKX,316,157,4,87,1,2,3,2
86014W86QV1M32K,150,149,2,112,2,1,3,4
86014W86QVBF31U,1321,436,3,174,2,1,2,4
86014W86QVC7TG2,200,99,3,67,3,4,3,2
86014W86QVQJK7Y,1060,1052,1,44,3,4,3,2
86014W86QW4UX7Z,100,49,2,67,3,1,2,3
86014W86QWDD4Q4,523,260,2,112,1,4,3,3
86014W86QWJK1YP,610,303,2,500,1,4,4,3
86014W86QWJR1FK,635,316,2,54,2,4,2,3
86014W86QWP1R5X,345,69,1,67,2,4,4,4
86014W86QWTMY6Z,203,202,1,24,3,4,3,4
86014W86QWY8SAR,446,222,3,174,3,4,3,3
86014W86QX9D8A3,560,278,2,4,1,4,4,5
86014W86QXZNT5A,571,284,2,87,2,2,4,3
86014W86QXZQCQ9,1067,353,2,137,2,4,3,1
86014W86QY5K94C,182,90,1,137,3,2,3,3
86014W86QY72QZ1,372,370,3,14,3,4,4,3
86014W86QY939UK,138,68,3,137,3,4,4,3
86014W86QY9H9HR,714,178,3,112,3,4,3,1
86014W86QYB8PYX,110,109,3,24,4,4,4,4
86014W86QYBS4Y7,291,145,2,137,4,1,3,5
86014W86QYGYDD9,2826,933,2,299,1,4,3,2
86014W86QYP957N,387,193,1,44,2,4,3,3
86014W86QYYV26Q,885,439,1,137,4,1,2,3
86014W86QZ2831Y,343,113,3,67,3,2,3,3
86014W86QZ9VWJH,739,734,1,14,2,2,3,3
86014W86QZDK655,514,509,3,87,2,4,4,3
86014W86QZPWG65,917,456,2,87,1,4,4,3
86014W86QZQXW72,310,153,1,34,1,2,2,3
86014W86R14DHK4,240,119,2,54,2,2,3,1
86014W86R159R3H,130,129,3,54,2,1,3,4
86014W86R179DZC,1699,842,4,224,1,4,3,3
86014W86R1FW2DN,312,309,3,44,3,4,4,3
86014W86R1NE4WB,371,368,1,14,3,1,3,5
86014W86R1NHGYQ,345,172,2,87,2,4,3,1
86014W86R1UH2FR,1020,337,2,4,1,4,3,4
86014W86R21UKVF,320,317,3,87,3,4,4,3
86014W86R2VABT4,285,283,3,54,2,4,3,5
86014W86R2Z9CNF,401,200,2,54,3,1,2,2
86014W86R33CEPU,70,69,3,34,1,4,4,2
86014W86R39EA5H,1053,1045,3,67,3,4,4,5
86014W86R3A9X9X,729,240,2,137,3,2,4,5
86014W86R3AEX4P,485,120,2,224,1,4,3,3
86014W86R3C3D68,441,146,3,44,3,4,3,4
86014W86R3CXYD5,598,296,2,87,1,4,3,3
86014W86R3DB9RJ,101,51,2,14,1,4,4,4
86014W86R3FUA2X,929,920,1,24,3,4,4,5
86014W86R3GTXT7,1097,543,2,112,1,1,3,4
86014W86R3GZWSH,321,319,1,44,2,2,3,3
86014W86R3VCDJD,562,279,3,137,2,1,4,2
86014W86R4NFFDZ,1113,551,1,137,1,1,3,4
86014W86R4V78QK,958,474,1,137,4,4,4,3
86014W86R562YGZ,476,471,4,112,3,1,3,4
86014W86R5A9HV7,147,73,3,87,3,4,3,4
86014W86R5UXATQ,450,148,2,67,3,2,3,3
86014W86R67655R,169,55,3,54,1,4,4,3
86014W86R68JPPG,70,69,3,54,3,4,2,3
86014W86R6BJ4GN,534,265,3,137,3,2,2,4
86014W86R6ECQTJ,570,283,2,424,4,4,4,1
86014W86R6GM7Y5,188,93,4,87,2,4,4,2
86014W86R6MUNFM,175,87,3,54,2,4,2,3
86014W86R6SC92V,1065,528,2,299,4,4,3,2
86014W86R6Y76RW,1754,868,3,299,4,1,3,3
86014W86R6ZV9GV,86,85,1,24,3,4,3,5
86014W86R73477F,158,157,1,67,2,4,2,5
86014W86R7KD44T,371,368,2,137,4,4,3,4
86014W86R7XX26N,475,470,3,54,1,2,3,2
86014W86R82K1EQ,535,266,1,137,1,4,3,3
86014W86R84G65K,347,172,1,24,3,4,4,3
86014W86R8GCWKG,103,102,1,44,3,2,4,3
86014W86R8K6FJX,333,330,1,54,4,2,3,3
86014W86R8YG3QS,1733,859,2,34,3,2,4,5
86014W86R8YQHYW,615,609,3,44,1,4,3,3
86014W86R926CR4,581,192,1,54,2,4,4,3
86014W86R94TD6Y,753,186,2,424,1,4,3,3
86014W86R95UP6P,300,149,3,4,3,4,3,3
86014W86R98J7F6,2826,1399,1,174,4,4,3,1
86014W86R999M1J,671,334,4,137,3,1,2,2
86014W86R9C1W57,230,114,2,87,2,4,3,2
86014W86R9M1SZH,341,170,3,54,2,1,4,4
86014W86R9V3UPQ,835,414,2,224,3,4,4,3
86014W86R9YBYZF,1031,1024,3,14,1,4,4,1
86014W86RA3SS75,1200,1188,2,54,3,1,3,3
86014W86RA41NTY,446,442,1,14,4,4,3,3
86014W86RAAMJW4,2471,1227,3,34,3,4,3,1
86014W86RAFZVM9,1056,523,3,174,3,4,3,5
86014W86RAH23SP,839,417,1,112,2,4,2,3
86014W86RB94YT5,899,447,2,87,1,4,4,3
86014W86RBHW2MF,579,288,3,112,3,2,2,5
86014W86RBXG969,428,213,1,14,4,4,2,1
86014W86RC2HNKJ,406,402,1,34,2,2,2,4
86014W86RC9JC6G,70,35,2,24,1,1,3,3
86014W86RCAX4KH,432,429,1,44,2,4,4,3
86014W86RCK8C18,415,207,1,137,4,4,3,3
86014W86RCNA88M,1294,643,1,87,3,4,4,2
86014W86RCU2TXT,305,152,1,24,3,4,2,2
86014W86RCY4PZC,215,107,1,14,4,2,3,3
86014W86RD3TJNK,758,375,2,14,3,4,4,2
86014W86RDB7TT8,218,215,3,67,2,4,4,3
86014W86RDV57XT,393,390,3,24,1,4,4,4
86014W86RE5XEFS,475,235,4,14,4,4,4,2
86014W86RE62BAX,864,213,2,24,3,1,2,4
86014W86RE6YW2N,651,323,3,299,1,4,3,3
86014W86RENCY52,275,137,1,174,2,4,2,3
86014W86REQG4S8,1379,686,1,34,2,4,2,2
86014W86REQHC4B,1661,825,2,299,2,4,3,2
86014W86RERHW1P,254,252,1,34,3,4,3,3
86014W86RES987C,70,69,2,54,2,1,2,3
86014W86RETA8C6,173,86,1,54,4,4,1,2
86014W86RF5FS5V,490,243,4,112,2,4,4,2
86014W86RFEDH87,207,205,2,34,2,1,2,3
86014W86RFR8H2F,1014,335,3,87,2,4,4,1
86014W86RFX61NQ,524,260,2,87,2,4,3,2
86014W86RG1J33X,84,83,2,54,4,4,4,1
86014W86RG2QNTG,80,79,2,4,2,2,3,3
86014W86RG7ZXX6,2139,1059,3,54,2,4,4,1
86014W86RG8CEUF,700,232,2,87,1,4,3,3
86014W86RGAP16H,1660,550,4,224,3,4,4,3
86014W86RGDFQU3,462,459,1,4,3,4,2,3
86014W86RGGGCA6,861,427,2,67,1,4,3,2
86014W86RGW9PCN,763,756,4,67,3,1,4,4
86014W86RGZAVY9,943,467,3,137,3,4,3,3
86014W86RH1APR5,896,444,2,174,1,4,4,2
86014W86RH8968K,1373,680,3,112,1,4,3,4
86014W86RHANB8X,417,137,3,24,3,4,4,2
86014W86RHE5JAJ,2826,933,1,299,3,4,4,1
86014W86RHFF9PF,152,150,2,44,1,4,4,3
86014W86RJ2X8QN,127,32,4,34,1,4,4,3
86014W86RJ764QM,1168,578,1,87,3,4,3,1
86014W86RJ7DUD6,381,189,1,34,2,4,4,3
86014W86RJBV6XR,2486,1231,2,67,2,4,3,3
86014W86RJER4TT,1678,831,2,137,3,4,4,4
86014W86RJJ9V3Z,870,432,3,112,3,2,3,2
86014W86RK1P1CH,591,294,3,67,2,4,3,5
86014W86RK52DZJ,2471,1227,1,87,4,4,4,3
86014W86RK83JFR,601,99,3,34,3,2,2,3
86014W86RK8W9YT,450,149,3,137,3,1,4,2
86014W86RKMQ9M7,766,381,1,54,1,2,4,3
86014W86RKVDKG8,104,103,2,44,3,2,3,2
86014W86RKY2TP1,444,221,4,87,3,4,3,4
86014W86RMCNJ6G,2826,933,4,87,3,4,2,3
86014W86RMDQ2PM,203,101,1,67,3,1,2,5
86014W86RMPZY1Z,174,86,4,67,4,2,3,2
86014W86RMR8RY5,468,462,1,87,2,2,2,1
86014W86RN15DYK,1306,1297,4,34,3,1,4,4
86014W86RN1GA71,528,262,1,112,2,4,4,3
86014W86RN4M8PU,397,394,2,67,2,4,3,3
86014W86RNAC6U4,187,61,3,4,2,2,3,2
86014W86RNCB187,550,547,1,44,3,4,3,1
86014W86RNXH84T,1273,633,1,112,4,1,4,1
86014W86RP31TFT,1680,834,1,44,2,4,4,1
86014W86RP48EBT,529,174,3,67,4,2,4,3
86014W86RP675GF,2032,1008,3,137,3,4,3,2
86014W86RPKNHJ6,357,355,2,54,3,4,3,3
86014W86RPQG48Y,513,255,2,87,3,4,3,2
86014W86RPTQPE3,70,35,4,4,4,4,4,1
86014W86RQ35US7,200,66,4,112,4,4,3,3
86014W86RQA3CJB,803,398,3,67,2,2,3,1
86014W86RQTBBW4,425,210,3,174,3,4,4,2
86014W86RQXFJ3P,238,78,3,112,3,1,3,3
86014W86RR2CVWS,418,414,3,24,3,4,3,3
86014W86RRBN4VY,505,500,1,34,1,1,2,3
