"RespID","wgtpop (in 10's)","wgthh (in 10's)","I am happy with my weight {sumax(X16600,C4.000000,C4.000000,X16601,C3.000000,C3.000000,X16602,C2.000000,C2.000000,X16599,C1.000000,C1.000000)}","Household Income {sumax(X85317370,C4.00,X85317368,C14.00,X85317373,C24.00,X85317369,C34.00,X85317374,C44.00,X24925,C54.00,X24935,C67.00,X24938,C87.00,X85317371,C112.00,X85317372,C137.00,X24929,C174.00,X24924,C224.00,X70839,C299.00,X70840,C424.00,X70841,C500.00)}","I am as close to my friend group as I am to my family {sumax(X91585726,C4.000000,C4.000000,X91589417,C3.000000,C3.000000,X91590927,C2.000000,C2.000000,X91588007,C1.000000,C1.000000)}","Faith: Holding to religious faith and belief {sumax(X14833,C2.500000,C2.500000,X14834,C1.000000,C1.000000,X14835,C4.000000,C4.000000)}","I am perfectly happy with my standard of living {sumax(X91583243,C4.000000,X91591993,C3.000000,X91592876,C2.000000,X91586625,C1.000000)}","Very Conservative {X61206}","Somewhat Conservative {X61209}","Middle of the Road {X61208}","Somewhat Liberal {X61210}","Very Liberal {X61207}"
87001W879RX6G7Z,338,113,4,87,4,1,3,0,0,0,1,0
87001W879TF1BY8,187,92,4,224,4,2,4,0,0,0,1,0
87001W879UKFWZ5,714,100,3,174,3,2,3,0,0,1,0,0
87001W879UKM9GE,121,60,4,67,3,2,3,0,0,1,0,0
87001W879W8X3EW,441,218,4,87,4,2,2,0,0,1,0,0
87001W879X7J4WG,164,80,4,224,4,1,3,0,0,1,0,0
87001W879XAHBQZ,216,213,4,67,4,2,2,0,0,0,1,0
87001W879XWUHAK,267,134,3,299,4,2,4,0,0,0,1,0
87001W879YMNY3H,689,229,4,299,3,2,4,0,0,0,0,1
87001W879Z21TDQ,281,94,4,224,4,1,4,0,0,1,0,0
87001W87A28BM4M,261,131,3,44,4,2,4,0,0,0,0,1
87001W87A2N47PX,70,35,4,112,4,2,4,0,0,0,1,0
87001W87A3EE1NY,664,331,4,424,3,1,4,1,0,0,0,0
87001W87A3S6AR3,325,108,3,87,4,2,3,0,0,0,1,0
87001W87A5Q6NTJ,152,150,3,112,4,1,3,0,0,1,0,0
87001W87A5SSVGS,474,467,3,24,4,1,2,0,0,0,0,1
87001W87A62H5WE,73,24,4,137,3,2,3,1,0,0,0,0
87001W87A6RBASB,165,55,4,224,4,2,3,0,1,0,0,0
87001W87A6V9V9Z,566,186,4,54,4,2,2,1,0,0,0,0
87001W87AAAHBE3,221,55,3,174,3,2,2,0,0,1,0,0
87001W87AABTG3B,291,95,4,67,4,2,2,0,0,1,0,0
87001W87AB7M4EB,70,70,3,14,4,1,2,0,0,0,1,0
87001W87ABN3D3X,164,80,4,112,4,2,2,0,0,0,1,0
87001W87ABU39YW,154,31,3,174,3,2,4,0,1,0,0,0
87001W87ACJ23SC,70,23,4,87,4,1,3,0,0,1,0,0
87001W87AFS9S5N,123,31,4,174,3,1,3,1,0,0,0,0
87001W87AJ13HHF,146,73,4,137,4,2,2,0,0,0,1,0
87001W87AJZQ4CG,126,62,3,112,3,2,3,0,0,1,0,0
87001W87AK3R2E4,70,23,4,224,3,2,3,0,0,0,1,0
87001W87AK52K3F,604,200,4,14,3,1,2,0,0,1,0,0
87001W87AM5VA86,82,41,3,87,4,1,3,0,0,0,0,1
87001W87AMAB383,70,35,4,174,4,2,2,0,0,0,1,0
87001W87AN9B7S2,116,58,3,67,3,2,2,0,1,0,0,0
87001W87ANDJBN9,224,112,4,34,3,1,2,0,0,1,0,0
87001W87ANNAZ33,202,66,3,500,4,2,4,0,1,0,0,0
87001W87ANR5PXR,375,374,4,87,4,1,4,0,0,0,1,0
87001W87AQ7W2ZU,419,207,4,87,4,2,4,0,0,0,1,0
87001W87AS6WGAX,770,253,3,224,3,1,2,0,0,0,1,0
87001W87ASGNB9K,70,23,4,87,3,2,1,0,1,0,0,0
87001W87ASSC22E,70,35,4,112,3,2,2,0,0,1,0,0
87001W87AW3CZZ1,406,100,4,4,3,1,3,0,0,1,0,0
87001W87AWCDSB4,791,391,4,174,4,1,3,0,1,0,0,0
87001W87AWM2ANB,105,53,4,87,4,1,2,0,0,1,0,0
87001W87AWYR3HQ,607,299,3,137,4,2,3,0,1,0,0,0
87001W87AX9644D,361,178,3,224,3,2,2,0,0,0,1,0
87001W87AXWKSM8,587,290,3,137,4,1,3,0,0,0,1,0
87001W87AZ95QE3,228,227,4,44,3,1,4,1,0,0,0,0
87001W87AZPM6EP,271,90,3,137,4,1,3,0,1,0,0,0
87001W87B155KC3,202,99,4,174,3,1,3,0,1,0,0,0
87001W87B2H4DWE,268,264,4,299,3,2,2,0,0,1,0,0
87001W87B5FG2EM,432,142,4,87,3,1,1,0,1,0,0,0
87001W87B5WWN61,245,123,3,299,3,2,4,0,0,0,0,1
87001W87B63C9QT,137,135,3,87,4,2,3,0,0,0,1,0
87001W87B7V2G7F,110,110,4,4,3,1,4,0,0,0,1,0
87001W87B9BRVQ8,420,209,4,34,3,1,3,0,1,0,0,0
87001W87B9R8EFD,1238,617,3,67,3,1,2,0,0,0,1,0
87001W87BB6JA28,1940,645,3,137,3,2,3,0,0,1,0,0
87001W87BBV34N6,70,69,4,14,3,1,3,0,0,0,1,0
87001W87BC71YQH,943,465,3,87,3,1,3,0,0,0,0,1
87001W87BCXP77N,70,18,3,112,4,1,3,0,0,1,0,0
87001W87BEWT518,891,439,3,299,4,2,3,0,1,0,0,0
87001W87BF8YFQF,74,19,3,174,4,1,3,0,1,0,0,0
87001W87BF9X6RS,343,114,4,174,3,2,4,0,1,0,0,0
87001W87BG9PE4Z,70,23,3,54,4,2,1,0,0,1,0,0
87001W87BGG7VGA,70,35,3,34,4,2,3,0,1,0,0,0
87001W87BK351N1,71,24,4,4,3,1,2,0,0,0,0,1
87001W87BK3WN7W,585,144,3,174,4,1,3,0,1,0,0,0
87001W87BMQVR5Q,127,127,4,24,4,1,3,0,0,1,0,0
87001W87BP1QCRK,173,171,4,44,4,1,4,0,0,1,0,0
87001W87BP5QEZX,70,69,4,67,3,1,2,0,0,0,1,0
87001W87BQ3E9TT,124,31,4,299,4,2,3,0,0,1,0,0
87001W87BQ5YYFB,527,260,3,224,4,2,3,0,0,1,0,0
87001W87BRKHV65,330,329,4,54,4,2,2,0,1,0,0,0
87001W87BS4WGWJ,291,146,4,424,3,2,3,0,0,1,0,0
87001W87BSQP6AJ,664,654,4,174,4,1,4,0,1,0,0,0
87001W87BSYWB4W,286,141,4,112,3,2,3,0,0,0,1,0
87001W87BT9NY4H,155,78,3,299,3,1,3,0,0,1,0,0
87001W87BVK39WC,253,127,3,87,3,1,2,0,0,0,1,0
87001W87BXT7VXK,70,23,4,112,3,1,1,0,0,0,1,0
87001W87C18S8XZ,88,44,4,87,3,2,4,0,0,0,1,0
87001W87C1Y8R8H,277,273,3,87,3,1,3,0,0,0,0,1
87001W87C246DCC,276,136,4,174,4,1,3,0,0,1,0,0
87001W87C2JUUYW,130,64,4,67,4,1,3,0,0,1,0,0
87001W87C2TR1CN,70,69,4,44,3,1,4,0,0,1,0,0
87001W87C3P4NXR,70,35,4,44,4,2,3,0,0,1,0,0
87001W87C4ZVS82,70,70,4,87,3,1,1,0,0,0,1,0
87001W87C51JTQV,70,35,3,224,4,2,2,0,0,0,0,1
87001W87C9ASHPW,335,84,4,299,4,2,4,0,0,0,1,0
87001W87C9H9TH5,263,130,3,54,4,2,4,0,1,0,0,0
87001W87C9QPAV2,70,23,4,4,3,1,1,0,0,1,0,0
87001W87CADC1N6,837,413,4,174,4,2,4,0,0,0,1,0
87001W87CAK7AQH,573,188,4,299,3,1,3,0,0,0,1,0
87001W87CBBSTC3,184,90,4,224,3,1,2,0,0,0,0,1
87001W87CBPV4CB,329,324,3,67,4,1,3,1,0,0,0,0
87001W87CC7W5GS,258,129,3,174,4,2,2,0,1,0,0,0
87001W87CD94YWC,70,18,4,174,4,2,2,0,0,0,1,0
87001W87CDX11XK,270,133,4,224,3,2,3,0,0,1,0,0
87001W87CFP9QYH,234,59,3,44,3,2,1,0,1,0,0,0
87001W87CJ3WGCX,914,304,3,24,4,1,2,0,1,0,0,0
87001W87CJJJX26,70,23,4,224,3,2,3,0,0,1,0,0
87001W87CM4FHNT,284,283,4,44,4,1,3,0,1,0,0,0
87001W87CM8JGMK,804,396,3,87,4,1,3,0,0,1,0,0
87001W87CNDQFY7,185,91,4,112,4,2,4,0,0,0,1,0
87001W87CNNCQZ5,166,81,4,54,4,1,3,0,1,0,0,0
87001W87CNPDS3G,489,241,4,137,3,1,1,0,0,1,0,0
87001W87CQ7K14T,1095,270,4,224,4,2,2,0,1,0,0,0
87001W87CSZ6NGD,206,101,4,34,4,1,4,1,0,0,0,0
87001W87CU1YK8N,80,40,4,137,4,2,3,0,0,1,0,0
87001W87CV6ED9J,77,39,3,299,3,2,4,0,0,1,0,0
87001W87CVJXQR4,206,103,3,4,3,2,1,0,0,0,1,0
87001W87CVVEC3B,195,194,4,112,4,1,3,0,0,0,1,0
87001W87CX9YHDG,501,494,4,137,4,1,3,0,0,0,1,0
87001W87CXZ929B,274,135,4,424,4,2,2,0,0,0,1,0
87001W87CZAWYU8,101,101,3,54,4,2,2,0,0,0,1,0
87001W87CZCCW5R,142,70,4,44,3,1,3,0,0,1,0,0
87001W87CZCGF37,70,70,4,44,4,2,4,0,0,0,0,1
87001W87D3P8YHE,70,35,4,87,4,1,3,1,0,0,0,0
87001W87D44PZSG,244,122,3,34,4,2,4,0,1,0,0,0
87001W87D52ZFS5,473,236,4,500,4,2,4,0,0,0,1,0
87001W87D5DPZ2B,244,60,4,137,4,1,3,0,0,0,1,0
87001W87D7KG24T,756,149,4,44,3,1,3,1,0,0,0,0
87001W87D7WHJN7,415,414,4,87,4,1,3,0,0,1,0,0
87001W87D93WS3W,1044,521,3,174,4,2,2,0,0,1,0,0
87001W87D9ZPEQZ,73,37,3,174,3,2,2,0,0,0,0,1
87001W87DA41H33,70,69,3,4,3,1,2,0,0,1,0,0
87001W87DDHU7NG,70,23,4,299,4,2,3,0,0,0,1,0
87001W87DEDXVE5,1433,477,4,34,4,1,4,0,0,0,1,0
87001W87DG1WE9P,617,308,4,224,4,1,4,0,1,0,0,0
87001W87DG49GXV,70,35,3,174,4,2,4,0,0,1,0,0
87001W87DGD4DGM,278,91,4,24,3,2,3,0,0,0,1,0
87001W87DH2RFBS,589,195,4,137,3,1,3,0,0,1,0,0
87001W87DJ51YEJ,808,398,4,174,3,2,2,0,0,0,0,1
87001W87DK1J66K,91,30,3,67,4,1,3,0,0,1,0,0
87001W87DMGP64S,377,186,3,137,3,2,3,0,1,0,0,0
87001W87DN7TND7,273,135,4,174,4,1,4,0,0,0,1,0
87001W87DS1DMRY,70,23,4,87,3,1,1,0,0,1,0,0
87001W87DSZJK21,193,95,4,44,4,2,2,0,0,0,0,1
87001W87DTV2XBV,226,75,4,224,3,2,3,0,1,0,0,0
87001W87DUN3R9M,199,98,3,54,3,1,4,0,0,1,0,0
87001W87DUXKXP2,257,127,3,299,4,2,3,0,0,0,1,0
87001W87DVE2W1P,70,18,3,224,4,1,3,1,0,0,0,0
87001W87DY2KN25,70,70,3,87,4,2,2,0,0,0,0,1
87001W87E2RS55A,287,283,3,112,4,1,3,0,0,1,0,0
87001W87E2S7MYQ,139,70,4,14,4,2,2,0,0,1,0,0
87001W87E2WCCYM,76,15,3,54,4,1,3,0,0,0,0,1
87001W87E3CEXGA,416,139,3,224,4,1,4,0,0,0,0,1
87001W87E49936B,486,239,3,424,4,1,3,0,0,1,0,0
87001W87E4QRVW2,1994,398,4,24,3,2,3,0,0,1,0,0
87001W87E53TNQA,228,114,4,137,3,1,3,0,0,1,0,0
87001W87E6HDZ6Y,70,23,4,34,4,2,2,1,0,0,0,0
87001W87E8WP9EQ,1209,241,3,67,4,2,4,0,0,1,0,0
87001W87E9TQMSC,210,103,4,174,4,2,3,0,0,0,1,0
87001W87EAW2S81,79,40,4,87,3,1,4,0,1,0,0,0
87001W87ECA6JTM,70,14,4,112,4,1,3,0,1,0,0,0
87001W87ECAR6R2,1326,653,4,67,4,1,4,0,0,0,0,1
87001W87EEHJ1R7,538,537,3,137,3,2,3,0,0,0,0,1
87001W87EEKA3AJ,262,129,4,224,4,2,2,0,1,0,0,0
87001W87EENJTT8,1221,1217,3,224,3,2,4,0,0,1,0,0
87001W87EGD6FGZ,1448,476,3,34,4,2,3,0,0,1,0,0
87001W87EGEZ2RA,70,35,4,67,4,2,2,0,0,0,1,0
87001W87EGPG6BB,70,35,3,137,4,1,3,0,0,0,0,1
87001W87EGZZ6ZY,528,521,4,54,3,1,3,0,0,0,1,0
87001W87EHKG9EZ,331,108,3,112,4,1,4,0,0,1,0,0
87001W87EJHJQ7K,811,266,4,87,4,2,3,0,0,0,1,0
87001W87EK1KJQ3,251,124,3,87,4,1,3,0,1,0,0,0
87001W87EN5PJ9F,70,69,3,24,4,1,2,0,0,1,0,0
87001W87EP4U5EZ,698,173,4,299,4,1,3,1,0,0,0,0
87001W87EQD5A5Y,130,128,3,224,3,2,4,0,0,0,0,1
87001W87ER1BJFV,70,69,4,112,4,2,2,0,0,1,0,0
87001W87ESG6V6Z,262,65,3,87,3,1,2,0,0,1,0,0
87001W87ESH6XGC,577,285,3,137,3,2,4,1,0,0,0,0
87001W87ESM3EHJ,237,78,3,54,3,1,2,0,0,0,1,0
87001W87EVE96NG,70,35,4,24,3,2,2,0,0,0,0,1
87001W87EVEPC1P,968,241,4,500,4,1,4,0,1,0,0,0
87001W87EWKDR7B,70,70,4,24,4,2,2,0,0,0,0,1
87001W87EY3B7H1,184,90,3,174,3,2,3,0,1,0,0,0
87001W87EY72TVD,126,62,3,87,4,2,2,0,1,0,0,0
87001W87EYJ7NEC,325,320,4,137,3,2,4,0,0,0,1,0
87001W87EZTJ7ZJ,179,60,4,174,3,2,4,0,0,0,1,0
87001W87F19QNA3,70,23,4,54,3,2,3,0,0,0,1,0
87001W87F1TXSQ1,258,86,4,54,3,1,3,0,0,1,0,0
87001W87F1WFMQ6,70,70,4,112,4,1,3,0,1,0,0,0
87001W87F1Z8J1E,138,136,3,24,4,1,2,0,0,1,0,0
87001W87F21EM3S,151,50,4,112,4,2,3,0,0,1,0,0
87001W87F2R31YU,74,73,3,4,3,2,1,0,1,0,0,0
87001W87F2Y623Q,85,85,4,4,4,2,3,1,0,0,0,0
87001W87F4AT7QT,202,66,3,299,3,1,4,0,0,0,1,0
87001W87F4Q93CM,112,56,4,112,4,2,3,1,0,0,0,0
87001W87F4YPGWT,93,93,3,87,4,2,2,0,1,0,0,0
87001W87F4ZKDV9,449,224,4,67,3,2,3,0,0,1,0,0
87001W87F5R35EN,839,827,4,24,3,2,1,0,0,1,0,0
87001W87F61SUJE,70,69,4,34,4,2,2,0,0,1,0,0
87001W87F6HYGFS,328,107,4,87,4,1,3,0,0,1,0,0
87001W87F6VA533,70,35,3,67,4,2,1,0,0,0,1,0
87001W87F7HXGKW,1058,211,4,174,4,1,4,1,0,0,0,0
87001W87F7ZUSSE,70,23,4,174,4,2,4,0,0,0,0,1
87001W87F81T988,197,194,4,174,3,2,2,0,0,0,1,0
87001W87F927B47,88,86,4,54,4,2,4,0,0,1,0,0
87001W87FA3HAGR,246,121,4,224,4,2,3,0,0,1,0,0
87001W87FA4QCFS,70,35,4,67,4,2,3,0,0,0,1,0
87001W87FASA8KD,98,96,4,4,3,1,3,0,0,1,0,0
87001W87FBE15QY,1609,535,3,299,4,2,3,0,1,0,0,0
87001W87FCRCMZ7,327,164,4,54,4,1,4,0,0,0,1,0
87001W87FCTP6P6,162,162,3,14,4,2,3,0,0,1,0,0
87001W87FCYH7XR,459,151,4,137,4,1,4,0,0,0,1,0
87001W87FD3Q1KF,666,328,4,137,4,1,3,0,0,0,1,0
87001W87FDFFPW8,86,43,4,112,3,2,3,0,0,1,0,0
87001W87FEZVXA3,144,142,3,24,3,1,2,1,0,0,0,0
87001W87FG3RB21,552,275,3,174,4,2,3,0,0,0,1,0
87001W87FG3YRJF,295,146,4,67,4,1,3,0,0,1,0,0
87001W87FGP9GQX,2029,500,4,224,3,2,2,1,0,0,0,0
87001W87FK5ZN85,666,167,4,54,4,2,4,0,0,1,0,0
87001W87FKH2ARG,3276,1088,4,424,3,2,2,0,1,0,0,0
87001W87FN1FYTS,70,18,3,67,4,2,2,0,0,1,0,0
87001W87FQKT1DT,487,162,3,224,4,1,3,0,0,0,0,1
87001W87FT111FK,165,81,4,87,4,1,3,0,0,1,0,0
87001W87FU495U6,279,70,3,34,4,1,2,1,0,0,0,0
87001W87FVXP8VA,70,69,4,4,3,1,3,0,0,0,0,1
87001W87FVZ9Z85,86,43,3,87,4,1,2,1,0,0,0,0
87001W87FWE5CTE,339,168,3,112,3,1,2,0,0,1,0,0
87001W87FXUZMT5,70,23,4,54,4,2,3,0,0,1,0,0
87001W87FYH3KR6,348,343,3,112,3,2,3,0,0,1,0,0
87001W87FYN9MSX,242,241,4,34,4,2,2,0,0,0,1,0
87001W87FZU7GA4,126,42,3,224,3,1,2,0,0,0,1,0
87001W87G1BG1FU,70,35,4,174,3,1,2,0,0,1,0,0
87001W87G1ETCQN,218,107,4,112,4,1,3,0,0,0,1,0
87001W87G1NR1RR,116,58,4,137,4,2,3,0,0,0,1,0
87001W87G1RQ3ZQ,163,161,4,424,3,1,3,0,0,0,1,0
87001W87G56QYRQ,145,143,4,87,4,2,2,0,0,0,1,0
87001W87G5NW18F,188,62,4,24,3,2,3,0,0,1,0,0
87001W87G5S3BG6,610,153,4,174,4,1,3,0,0,0,0,1
87001W87G6KX194,214,43,4,112,3,2,4,0,1,0,0,0
87001W87G7D98WH,70,35,4,24,4,1,3,0,0,1,0,0
87001W87G7WFDUD,215,212,4,4,4,2,4,0,0,0,1,0
87001W87G9GEMJK,479,158,4,224,3,2,3,1,0,0,0,0
87001W87GA8138W,545,269,3,137,3,2,3,0,0,0,1,0
87001W87GBPU4DA,70,23,4,299,4,2,3,0,0,1,0,0
87001W87GD95UDU,201,200,3,4,4,2,3,0,0,0,0,1
87001W87GEGDY69,70,69,3,112,4,2,4,0,0,1,0,0
87001W87GEP4DQ5,179,90,3,67,3,1,2,0,0,1,0,0
87001W87GEPQY19,389,192,4,112,3,2,2,0,0,1,0,0
87001W87GF9RHR5,426,212,4,112,4,1,4,0,0,1,0,0
87001W87GKSUNE9,70,69,4,87,4,2,2,0,0,0,0,1
87001W87GMFW67K,702,346,4,34,4,1,3,0,1,0,0,0
87001W87GMZAU61,1908,634,4,299,4,2,3,0,1,0,0,0
87001W87GN6KY7K,207,102,4,112,3,1,3,0,0,0,1,0
87001W87GNY2NT9,145,145,3,67,4,1,3,0,0,0,1,0
87001W87GP6FW7F,75,38,3,299,3,2,3,0,0,0,1,0
87001W87GPVJA18,70,70,4,44,3,1,3,0,0,1,0,0
87001W87GQ377WD,344,115,3,44,4,2,3,0,0,1,0,0
87001W87GRGMD7G,2993,737,3,224,4,2,4,0,0,0,0,1
87001W87GS7MA3V,167,84,4,54,4,1,4,1,0,0,0,0
87001W87GTA3SYP,315,156,4,112,3,2,4,0,0,0,0,1
87001W87GTTJWD8,79,78,4,67,3,2,2,0,0,1,0,0
87001W87GV4VHWM,152,152,3,14,3,1,3,0,1,0,0,0
87001W87GWMNNQ3,347,87,4,34,4,1,3,0,0,1,0,0
87001W87GX6BJBW,85,43,3,299,4,2,4,0,0,1,0,0
87001W87GY6KZ21,70,69,4,87,4,1,3,0,0,0,0,1
87001W87GYQACM9,409,202,4,299,3,1,3,0,0,0,0,1
87001W87H18W2J7,240,118,4,174,3,2,3,0,0,1,0,0
87001W87H1AS9BR,438,431,4,14,4,1,3,0,0,1,0,0
87001W87H1GP4QV,133,131,4,14,3,2,1,0,0,0,0,1
87001W87H3EPU8N,293,292,3,87,3,1,3,0,0,1,0,0
87001W87H3XSMXZ,70,70,4,54,4,1,3,0,0,0,0,1
87001W87H4AN9WP,178,87,3,112,3,2,4,0,1,0,0,0
87001W87H4ZY2EE,103,34,4,112,4,1,3,0,0,0,1,0
87001W87H6VCNJ7,70,35,4,44,4,1,3,0,0,0,1,0
87001W87H9PF8GA,255,128,3,112,4,1,3,0,1,0,0,0
87001W87HAMG4VW,374,187,3,67,3,2,3,1,0,0,0,0
87001W87HE9DRSJ,70,69,3,67,4,1,4,0,0,1,0,0
87001W87HF2KM2E,293,147,3,67,4,2,3,0,0,1,0,0
87001W87HFV4CV5,214,211,4,14,3,1,3,0,0,1,0,0
87001W87HGT7Z31,118,59,4,54,3,1,4,1,0,0,0,0
87001W87HGXMN64,70,69,4,112,3,2,3,0,1,0,0,0
87001W87HH1PZRZ,70,35,3,224,3,2,3,0,0,1,0,0
87001W87HH1TQ32,139,46,4,67,4,1,4,0,1,0,0,0
87001W87HHDV192,1731,854,3,174,4,1,3,0,1,0,0,0
87001W87HJRZ8A4,434,214,3,224,4,2,3,0,0,0,0,1
87001W87HJSD4JV,85,85,4,174,3,1,4,0,0,0,1,0
87001W87HM279JW,160,80,4,112,4,2,3,0,1,0,0,0
87001W87HNT5XZS,313,157,3,174,4,1,4,0,1,0,0,0
87001W87HPK4SJN,1476,727,4,424,4,1,3,0,0,0,0,1
87001W87HQVW2UK,160,32,4,224,3,2,2,0,0,1,0,0
87001W87HRRQN9B,83,28,4,54,4,2,4,0,1,0,0,0
87001W87HS54UHK,258,129,3,299,3,2,3,0,1,0,0,0
87001W87HSG48T9,208,104,3,424,4,1,4,0,0,0,1,0
87001W87HSJ38VS,148,74,3,174,4,2,3,0,1,0,0,0
87001W87HT4FQJW,294,145,3,87,4,1,3,0,0,1,0,0
87001W87HUMMA3F,429,105,4,137,3,2,2,0,0,1,0,0
87001W87HURS1VM,116,58,3,299,4,2,4,0,0,0,0,1
87001W87HXKGS5T,508,167,4,299,4,1,4,0,0,1,0,0
87001W87J1DDGN6,70,35,4,44,3,1,2,0,0,0,0,1
87001W87J1GN3FW,593,584,4,54,3,2,4,0,0,0,0,1
87001W87J2N99SM,750,374,4,24,3,2,3,1,0,0,0,0
87001W87J37FWFE,291,290,4,14,4,1,4,0,0,0,1,0
87001W87J4CSPT3,313,155,3,67,3,2,3,0,0,1,0,0
87001W87J4EYXPZ,116,58,4,67,3,1,4,0,0,1,0,0
87001W87J58QE93,139,137,4,112,4,2,3,0,0,1,0,0
87001W87J59UYSW,112,111,3,87,4,1,2,0,0,1,0,0
87001W87J6NVFN1,838,418,4,174,4,1,3,1,0,0,0,0
87001W87J7GHCTY,100,50,4,224,4,1,3,0,1,0,0,0
87001W87J816MW6,542,534,3,14,4,1,3,0,0,0,0,1
87001W87J81WM6V,293,289,4,87,3,2,4,0,0,0,0,1
87001W87J8C37RC,288,144,4,299,3,1,2,0,0,0,0,1
87001W87J9PFN1N,504,248,4,54,3,1,2,0,0,1,0,0
87001W87JAZKU4A,963,481,3,424,3,2,4,0,1,0,0,0
87001W87JC7FX5C,1222,301,3,137,4,2,3,0,1,0,0,0
87001W87JCTTV7P,190,93,4,34,4,1,4,0,0,1,0,0
87001W87JD1U7TD,389,77,3,224,4,2,4,0,0,1,0,0
87001W87JDW2PRM,279,138,3,67,4,1,3,0,0,0,1,0
87001W87JFG6XYS,70,23,4,34,4,2,1,0,0,1,0,0
87001W87JHUSXN8,234,115,3,299,4,2,2,0,0,0,1,0
87001W87JJTGV9D,177,175,4,34,3,1,4,0,0,0,0,1
87001W87JMGJ6VX,438,216,4,299,4,1,3,0,0,1,0,0
87001W87JMN48V9,118,116,4,87,3,1,1,0,0,1,0,0
87001W87JNRAJG6,286,282,4,112,4,2,3,0,0,1,0,0
87001W87JNXTY89,74,74,4,67,3,2,3,0,0,0,1,0
87001W87JP3HMMG,416,207,3,299,4,2,2,0,0,0,1,0
87001W87JP9MDMJ,70,23,4,67,3,2,2,0,0,0,1,0
87001W87JUM8PCZ,198,40,4,67,4,2,2,0,0,1,0,0
87001W87JW2X2GF,98,33,3,112,3,2,3,0,0,0,0,1
87001W87JWU7GZW,163,82,3,44,3,1,4,0,0,1,0,0
87001W87JXW25Z8,642,316,3,224,3,1,4,0,1,0,0,0
87001W87JY6NRAB,120,118,4,44,3,1,4,0,0,1,0,0
87001W87JYY29VE,133,66,4,112,4,1,3,0,1,0,0,0
87001W87K21NTGF,638,318,4,299,3,2,2,0,0,0,1,0
87001W87K224SJR,1555,511,4,112,4,2,3,0,0,1,0,0
87001W87K5WGRJW,70,35,4,87,4,1,2,0,0,0,1,0
87001W87K62Z3AD,402,401,4,54,4,2,2,0,0,0,0,1
87001W87K6MAQX7,953,317,3,224,3,1,3,0,1,0,0,0
87001W87K6XSVQW,1842,454,4,112,4,1,3,0,0,1,0,0
87001W87K71XZ9D,255,254,3,137,4,2,3,0,1,0,0,0
87001W87K7HSHWN,70,35,4,174,4,1,3,0,0,1,0,0
87001W87K8XDSXT,112,56,4,4,3,1,3,0,0,1,0,0
87001W87K96EMRC,238,119,4,67,3,2,3,0,0,0,1,0
87001W87K9SSNG4,703,347,3,224,3,2,2,0,0,0,1,0
87001W87KAJHY5Z,721,356,3,174,3,2,3,0,0,0,1,0
87001W87KBHNW9Y,315,156,4,112,4,1,2,0,0,1,0,0
87001W87KCU8JHR,627,309,4,299,3,2,4,0,1,0,0,0
87001W87KD9MPXK,638,314,4,44,4,2,2,0,0,0,0,1
87001W87KF526BY,153,76,4,112,4,1,4,0,0,0,0,1
87001W87KHUC9YV,519,130,3,137,3,2,3,0,0,0,0,1
87001W87KHX181R,577,575,3,112,4,2,3,0,0,1,0,0
87001W87KK6V5C5,132,65,4,24,4,1,3,0,0,1,0,0
87001W87KM68UZ2,238,78,3,34,3,2,1,0,1,0,0,0
87001W87KMGB4KU,134,132,4,54,4,2,4,0,0,0,1,0
87001W87KNB9DEN,288,284,4,87,4,2,4,0,0,1,0,0
87001W87KQ8UT1P,470,157,4,299,4,1,4,0,0,0,0,1
87001W87KQA26E8,70,35,4,224,3,2,3,0,0,0,1,0
87001W87KRBDG87,70,35,4,54,4,1,3,0,0,1,0,0
87001W87KT9RUP3,776,774,4,112,4,2,4,0,0,1,0,0
87001W87KTE12MF,422,208,3,224,3,1,3,0,0,0,0,1
87001W87KZR64E8,393,131,3,112,4,2,3,0,0,1,0,0
87001W87KZTP1B4,427,420,3,87,3,2,4,0,0,1,0,0
87001W87M19DJ14,361,178,3,137,3,2,4,0,0,1,0,0
87001W87M21268X,233,58,3,174,3,2,4,0,0,0,1,0
87001W87M3UDXQB,194,191,3,24,4,2,3,0,0,1,0,0
87001W87M4FRQ4A,213,107,4,44,3,2,3,0,0,1,0,0
87001W87M4H91EV,287,144,3,24,3,1,2,0,1,0,0,0
87001W87M4Q8WQW,500,246,3,87,4,1,3,0,1,0,0,0
87001W87M4ZDQHR,203,200,3,24,4,1,3,0,0,1,0,0
87001W87M6A2XPT,230,229,3,112,4,2,3,0,0,0,1,0
87001W87M7X9PMU,310,155,4,137,4,2,3,1,0,0,0,0
87001W87MGB4V33,86,84,3,224,4,1,4,0,0,1,0,0
87001W87MH3F4JZ,96,48,3,24,4,1,3,1,0,0,0,0
87001W87MHS12DN,178,89,3,299,3,1,2,0,0,0,1,0
87001W87MJSW7R3,70,18,4,224,4,2,2,0,0,1,0,0
87001W87MM3PZA1,1445,713,4,500,4,1,3,1,0,0,0,0
87001W87MMN3QN1,150,75,3,54,4,1,3,1,0,0,0,0
87001W87MPUBC6V,137,46,4,34,4,1,3,0,1,0,0,0
87001W87MR4QHK8,211,104,4,174,3,2,3,0,0,1,0,0
87001W87MR9TFKK,244,81,4,137,4,2,4,1,0,0,0,0
87001W87MS6PA9K,1172,584,3,54,3,1,3,0,0,1,0,0
87001W87MTDFN6M,218,72,3,112,3,2,3,0,1,0,0,0
